시도,시군구,연령,성별,전체대상자수,전체수검자수,위암대상자수,위암수검자수,대장암대상자수,대장암수검자수,간암대상자수,간암수검자수,유방암대상자수,유방암수검자수,자궁경부암대상자수,자궁경부암수검자수,폐암대상자수,폐암수검자수
전라남도,담양군,50-54세,여자,1263,844,809,578,1111,427,43,39,816,616,800,564,,
전라남도,담양군,55-59세,남자,1756,902,868,594,1655,578,75,54,,,,,85,37
전라남도,담양군,55-59세,여자,1473,925,736,562,1360,560,57,52,750,586,709,489,,
전라남도,담양군,60-64세,남자,2021,1226,1342,943,1853,763,96,83,,,,,126,56
전라남도,담양군,60-64세,여자,1929,1350,1271,977,1753,834,52,37,1276,1002,1206,797,1,0
전라남도,담양군,65-69세,남자,1541,958,754,575,1442,678,74,54,,,,,67,45
전라남도,담양군,65-69세,여자,1524,984,772,600,1438,687,38,29,766,600,700,422,,
전라남도,담양군,70-74세,남자,1337,898,888,665,1229,619,63,45,,,,,45,15
전라남도,담양군,70-74세,여자,1464,948,981,690,1372,621,35,24,985,696,911,431,,
전라남도,담양군,75-79세,남자,968,535,452,335,924,395,28,14,,,,,,
전라남도,담양군,75-79세,여자,1366,670,641,443,1300,433,15,8,642,440,547,201,,
전라남도,담양군,80-84세,남자,800,388,531,295,757,239,22,9,,,,,,
전라남도,담양군,80-84세,여자,1376,584,921,437,1315,303,19,6,932,450,828,118,,
전라남도,담양군,85세 이상,남자,428,131,212,94,411,74,8,3,,,,,,
전라남도,담양군,85세 이상,여자,1060,209,532,127,1030,93,4,0,536,145,486,24,,
전라남도,곡성군,20-24세,여자,271,93,,,,,,,,,271,93,,
전라남도,곡성군,25-29세,여자,174,95,,,,,,,,,174,95,,
전라남도,곡성군,30-34세,여자,198,119,,,,,,,,,198,119,,
전라남도,곡성군,35-39세,여자,142,98,,,,,,,,,142,98,,
전라남도,곡성군,40-44세,남자,339,189,337,186,,,10,9,,,,,,
전라남도,곡성군,40-44세,여자,312,243,297,204,,,11,7,303,216,298,213,,
전라남도,곡성군,45-49세,남자,344,213,323,203,,,39,24,,,,,,
전라남도,곡성군,45-49세,여자,305,235,273,190,,,12,9,278,203,278,194,,
전라남도,곡성군,50-54세,남자,990,496,608,385,935,298,43,31,,,,,19,10
전라남도,곡성군,50-54세,여자,774,520,490,363,725,296,28,26,496,378,498,364,1,1
전라남도,곡성군,55-59세,남자,1057,569,519,382,992,378,32,25,,,,,44,18
전라남도,곡성군,55-59세,여자,901,543,392,291,848,369,23,18,386,291,367,250,,
전라남도,곡성군,60-64세,남자,1286,801,814,606,1161,498,52,40,,,,,108,66
전라남도,곡성군,60-64세,여자,1151,804,740,551,1060,512,43,33,737,558,704,463,,
전라남도,곡성군,65-69세,남자,901,549,442,331,833,385,43,35,,,,,45,31
전라남도,곡성군,65-69세,여자,934,587,468,378,866,371,23,17,467,362,424,282,,
전라남도,곡성군,70-74세,남자,855,579,565,434,780,362,30,22,,,,,46,21
전라남도,곡성군,70-74세,여자,967,638,649,506,891,346,18,13,657,499,585,304,1,1
전라남도,곡성군,75-79세,남자,637,333,290,214,604,204,23,12,,,,,,
전라남도,곡성군,75-79세,여자,975,488,477,377,927,242,22,11,459,341,354,140,,
전라남도,곡성군,80-84세,남자,584,315,415,275,553,160,21,10,,,,,,
전라남도,곡성군,80-84세,여자,1088,549,764,460,1001,185,10,3,769,461,620,119,,
전라남도,곡성군,85세 이상,남자,350,104,179,87,332,38,10,1,,,,,,
전라남도,곡성군,85세 이상,여자,1008,253,522,172,972,70,8,1,537,195,436,23,,
전라남도,구례군,20-24세,여자,218,73,,,,,,,,,218,73,,
전라남도,구례군,25-29세,여자,131,79,,,,,,,,,131,79,,
전라남도,구례군,30-34세,여자,185,116,,,,,,,,,185,116,,
전라남도,구례군,35-39세,여자,153,105,,,,,,,,,153,105,,
전라남도,구례군,40-44세,남자,341,224,333,216,,,23,20,,,,,,
전라남도,구례군,40-44세,여자,310,239,288,199,,,12,11,292,200,281,186,,
전라남도,구례군,45-49세,남자,315,219,296,203,,,33,24,,,,,,
전라남도,구례군,45-49세,여자,283,221,249,168,,,18,13,246,174,247,173,,
전라남도,구례군,50-54세,남자,936,455,596,366,895,275,50,34,,,,,19,7
전라남도,구례군,50-54세,여자,785,512,536,382,742,284,27,22,520,363,516,352,,
전라남도,구례군,55-59세,남자,926,447,429,288,898,330,32,26,,,,,44,18
전라남도,구례군,55-59세,여자,839,505,413,303,802,354,28,24,398,288,388,277,,
전라남도,구례군,60-64세,남자,1081,653,696,486,1011,479,48,36,,,,,67,26
전라남도,구례군,60-64세,여자,1096,751,704,523,1017,517,29,26,687,492,667,449,1,0
전라남도,구례군,65-69세,남자,759,475,384,288,714,366,21,14,,,,,23,10
전라남도,구례군,65-69세,여자,889,554,444,341,847,418,23,20,436,329,411,272,,
전라남도,구례군,70-74세,남자,732,506,488,375,695,382,23,17,,,,,27,8
전라남도,구례군,70-74세,여자,881,605,630,493,834,405,19,17,610,454,563,321,1,1
전라남도,구례군,75-79세,남자,591,310,254,191,573,235,14,6,,,,,,
전라남도,구례군,75-79세,여자,935,473,443,339,888,294,8,4,418,279,351,146,,
전라남도,구례군,80-84세,남자,506,299,363,241,470,177,7,3,,,,,,
전라남도,구례군,80-84세,여자,895,453,617,332,848,262,7,3,601,282,542,104,,
전라남도,구례군,85세 이상,남자,266,96,131,59,254,61,1,0,,,,,,
전라남도,구례군,85세 이상,여자,662,278,309,113,642,185,7,2,302,98,253,23,,
전라남도,고흥군,20-24세,여자,419,151,,,,,,,,,419,151,,
전라남도,고흥군,25-29세,여자,238,132,,,,,,,,,238,132,,
전라남도,고흥군,30-34세,여자,347,214,,,,,,,,,347,214,,
전라남도,고흥군,35-39세,여자,309,215,,,,,,,,,309,215,,
전라남도,고흥군,40-44세,남자,715,448,689,420,,,71,62,,,,,,
전라남도,고흥군,40-44세,여자,646,479,597,369,,,37,26,598,393,593,380,,
전라남도,고흥군,45-49세,남자,755,520,692,465,,,122,99,,,,,,
전라남도,고흥군,45-49세,여자,607,455,526,334,,,52,38,534,357,526,339,,
전라남도,고흥군,50-54세,남자,1893,1004,1283,723,1783,632,157,116,,,,,36,16
전라남도,고흥군,50-54세,여자,1451,980,947,636,1342,586,93,75,945,653,920,577,1,0
전라남도,고흥군,55-59세,남자,2035,1102,1066,672,1923,780,136,113,,,,,130,88
전라남도,고흥군,55-59세,여자,1855,1186,940,650,1741,851,110,88,918,622,879,550,,
전라남도,고흥군,60-64세,남자,2614,1609,1728,1098,2423,1136,214,173,,,,,235,160
전라남도,고흥군,60-64세,여자,2777,1962,1862,1354,2583,1401,149,125,1832,1302,1754,1082,,
전라남도,고흥군,65-69세,남자,2247,1448,1161,879,2124,1112,167,124,,,,,129,90
전라남도,고흥군,65-69세,여자,2531,1638,1323,985,2409,1269,152,121,1292,932,1221,771,,
전라남도,고흥군,70-74세,남자,2319,1515,1546,1066,2196,1187,161,130,,,,,109,73
전라남도,고흥군,70-74세,여자,2751,1711,1901,1277,2606,1249,150,128,1843,1145,1783,939,3,2
전라남도,고흥군,75-79세,남자,1640,851,737,505,1582,679,97,70,,,,,,
전라남도,고흥군,75-79세,여자,2382,1086,1114,697,2292,789,103,68,1053,550,1005,437,,
전라남도,고흥군,80-84세,남자,1351,586,922,457,1286,410,59,33,,,,,,
전라남도,고흥군,80-84세,여자,2578,840,1700,625,2478,541,81,42,1622,422,1572,279,,
전라남도,고흥군,85세 이상,남자,819,188,397,112,796,129,20,8,,,,,,
전라남도,고흥군,85세 이상,여자,2259,455,1070,152,2230,344,44,11,1025,75,998,33,,
전라남도,보성군,20-24세,여자,284,111,,,,,,,,,284,111,,
전라남도,보성군,25-29세,여자,176,104,,,,,,,,,176,104,,
전라남도,보성군,30-34세,여자,273,165,,,,,,,,,273,165,,
전라남도,보성군,35-39세,여자,232,156,,,,,,,,,232,156,,
전라남도,보성군,40-44세,남자,478,312,466,299,,,29,24,,,,,,
전라남도,보성군,40-44세,여자,454,349,409,260,,,13,8,415,277,423,292,,
전라남도,보성군,45-49세,남자,477,344,453,321,,,46,37,,,,,,
전라남도,보성군,45-49세,여자,368,298,313,231,,,37,33,308,225,308,221,,
전라남도,보성군,50-54세,남자,1249,683,832,505,1185,418,77,54,,,,,24,7
전라남도,보성군,50-54세,여자,971,699,635,475,872,392,42,36,623,474,624,449,,
전라남도,보성군,55-59세,남자,1355,725,654,421,1275,484,80,61,,,,,61,17
전라남도,보성군,55-59세,여자,1220,824,600,457,1155,577,47,40,595,451,583,407,1,1
전라남도,보성군,60-64세,남자,1652,1050,1073,760,1513,684,84,68,,,,,115,40
전라남도,보성군,60-64세,여자,1679,1215,1126,866,1565,799,47,36,1116,848,1086,749,,
전라남도,보성군,65-69세,남자,1381,857,617,490,1317,643,79,54,,,,,47,19
전라남도,보성군,65-69세,여자,1453,937,684,544,1371,681,44,31,677,515,631,405,,
전라남도,보성군,70-74세,남자,1333,885,855,644,1246,609,63,48,,,,,57,18
전라남도,보성군,70-74세,여자,1534,999,1023,778,1437,644,55,39,1003,690,943,507,,
전라남도,보성군,75-79세,남자,993,537,414,314,956,394,41,26,,,,,,
전라남도,보성군,75-79세,여자,1510,741,737,509,1439,470,37,25,677,404,633,290,,
전라남도,보성군,80-84세,남자,881,424,591,361,834,266,35,18,,,,,,
전라남도,보성군,80-84세,여자,1655,634,1079,519,1595,347,18,10,1036,383,977,218,,
전라남도,보성군,85세 이상,남자,493,119,248,86,476,67,8,1,,,,,,
전라남도,보성군,85세 이상,여자,1394,224,650,139,1362,125,22,4,641,98,617,44,,
전라남도,화순군,20-24세,여자,678,255,,,,,,,,,678,255,,
전라남도,화순군,25-29세,여자,484,275,,,,,,,,,484,275,,
전라남도,화순군,30-34세,여자,556,359,,,,,,,,,556,359,,
전라남도,화순군,35-39세,여자,427,310,,,,,,,,,427,310,,
전라남도,화순군,40-44세,남자,890,568,868,550,,,50,39,,,,,,
전라남도,화순군,40-44세,여자,964,756,885,570,,,45,40,886,614,898,621,,
전라남도,화순군,45-49세,남자,863,603,808,561,,,96,77,,,,,,
전라남도,화순군,45-49세,여자,917,757,795,557,,,60,45,791,567,801,576,,
전라남도,화순군,50-54세,남자,2394,1294,1498,977,2258,832,118,90,,,,,40,14
전라남도,화순군,50-54세,여자,2086,1409,1304,943,1916,862,74,63,1307,962,1302,935,,
전라남도,화순군,55-59세,남자,2344,1302,1092,793,2233,968,110,89,,,,,104,45
전라남도,화순군,55-59세,여자,2074,1370,950,734,1943,969,67,56,936,718,924,696,,
전라남도,화순군,60-64세,남자,2453,1564,1548,1141,2259,1139,127,94,,,,,128,53
전라남도,화순군,60-64세,여자,2274,1633,1438,1118,2078,1159,67,57,1426,1114,1359,945,,
전라남도,화순군,65-69세,남자,1585,1057,756,612,1486,842,65,51,,,,,56,28
전라남도,화순군,65-69세,여자,1590,1067,791,649,1489,796,43,33,753,609,687,478,1,0
전라남도,화순군,70-74세,남자,1393,992,919,719,1315,782,42,32,,,,,58,26
전라남도,화순군,70-74세,여자,1631,1136,1078,829,1523,842,40,28,1062,776,996,530,,
전라남도,화순군,75-79세,남자,1027,570,440,327,978,462,24,17,,,,,,
전라남도,화순군,75-79세,여자,1737,914,838,607,1670,647,29,21,816,538,674,233,,
전라남도,화순군,80-84세,남자,836,450,571,343,784,306,24,16,,,,,,
전라남도,화순군,80-84세,여자,1702,879,1153,648,1601,501,24,9,1131,607,962,156,,
전라남도,화순군,85세 이상,남자,463,164,236,117,442,99,2,1,,,,,,
전라남도,화순군,85세 이상,여자,1235,315,613,182,1187,158,5,0,618,185,527,24,,
전라남도,장흥군,20-24세,여자,304,90,,,,,,,,,304,90,,
전라남도,장흥군,25-29세,여자,211,124,,,,,,,,,211,124,,
전라남도,장흥군,30-34세,여자,303,217,,,,,,,,,303,217,,
전라남도,장흥군,35-39세,여자,218,154,,,,,,,,,218,154,,
전라남도,장흥군,40-44세,남자,516,336,501,323,,,38,31,,,,,,
전라남도,장흥군,40-44세,여자,450,338,404,247,,,30,24,403,253,422,265,,
전라남도,장흥군,45-49세,남자,445,281,404,250,,,69,46,,,,,,
전라남도,장흥군,45-49세,여자,438,330,386,250,,,34,28,383,246,385,259,,
전라남도,장흥군,50-54세,남자,1238,673,826,495,1164,401,75,50,,,,,32,10
전라남도,장흥군,50-54세,여자,1023,661,684,456,943,358,48,31,669,448,680,433,,
전라남도,장흥군,55-59세,남자,1213,610,585,376,1154,396,65,45,,,,,64,27
전라남도,장흥군,55-59세,여자,1150,745,583,409,1085,480,43,31,567,393,557,352,1,0
전라남도,장흥군,60-64세,남자,1443,903,948,639,1314,551,78,57,,,,,101,53
전라남도,장흥군,60-64세,여자,1550,1054,985,697,1430,659,62,47,972,662,951,571,2,2
전라남도,장흥군,65-69세,남자,1085,704,538,404,1018,484,64,44,,,,,54,23
전라남도,장흥군,65-69세,여자,1213,807,633,459,1141,553,53,39,615,429,550,314,,
전라남도,장흥군,70-74세,남자,1044,640,710,484,977,387,50,35,,,,,61,19
전라남도,장흥군,70-74세,여자,1261,793,868,630,1198,471,51,30,842,556,750,308,1,1
전라남도,장흥군,75-79세,남자,790,379,352,245,765,266,36,14,,,,,,
전라남도,장흥군,75-79세,여자,1232,573,587,382,1174,336,40,18,580,362,464,139,,
전라남도,장흥군,80-84세,남자,702,295,456,232,672,178,17,8,,,,,,
전라남도,장흥군,80-84세,여자,1294,503,851,376,1232,229,26,9,858,370,731,79,,
전라남도,장흥군,85세 이상,남자,394,91,190,65,385,58,13,2,,,,,,
전라남도,장흥군,85세 이상,여자,1182,217,603,127,1156,93,11,4,616,148,539,18,,
전라남도,강진군,20-24세,여자,292,102,,,,,,,,,292,102,,
전라남도,강진군,25-29세,여자,173,96,,,,,,,,,173,96,,
전라남도,강진군,30-34세,여자,266,165,,,,,,,,,266,165,,
전라남도,강진군,35-39세,여자,222,164,,,,,,,,,222,164,,
전라남도,강진군,40-44세,남자,438,252,428,240,,,32,20,,,,,,
전라남도,강진군,40-44세,여자,415,318,368,229,,,15,14,379,251,383,251,,
전라남도,강진군,45-49세,남자,419,279,376,250,,,63,42,,,,,,
전라남도,강진군,45-49세,여자,358,270,323,214,,,25,20,313,207,320,208,,
전라남도,강진군,50-54세,남자,1050,534,689,401,981,286,45,36,,,,,17,7
전라남도,강진군,50-54세,여자,889,570,579,387,816,305,32,26,574,396,568,368,,
전라남도,강진군,55-59세,남자,1170,564,570,362,1117,371,53,31,,,,,58,23
전라남도,강진군,55-59세,여자,1081,636,510,349,1007,393,35,26,509,348,479,294,,
전라남도,강진군,60-64세,남자,1381,850,931,642,1285,568,58,39,,,,,73,38
전라남도,강진군,60-64세,여자,1423,938,924,640,1332,589,38,31,922,628,882,504,,
전라남도,강진군,65-69세,남자,1025,632,515,384,976,468,48,35,,,,,33,13
전라남도,강진군,65-69세,여자,1149,718,556,423,1081,487,37,25,542,397,485,272,,
전라남도,강진군,70-74세,남자,991,661,669,492,916,447,43,30,,,,,49,19
전라남도,강진군,70-74세,여자,1211,762,769,539,1144,507,32,22,748,470,688,288,,
전라남도,강진군,75-79세,남자,794,407,355,243,765,296,17,8,,,,,,
전라남도,강진군,75-79세,여자,1185,554,518,339,1142,393,26,15,503,288,422,124,,
전라남도,강진군,80-84세,남자,680,312,428,241,657,214,5,2,,,,,,
전라남도,강진군,80-84세,여자,1267,533,793,358,1224,344,20,4,777,273,711,85,,
전라남도,강진군,85세 이상,남자,356,91,167,60,344,62,4,0,,,,,,
전라남도,강진군,85세 이상,여자,1003,223,475,93,985,152,10,0,475,85,438,16,,
전라남도,해남군,20-24세,여자,609,212,,,,,,,,,609,212,,
전라남도,해남군,25-29세,여자,399,220,,,,,,,,,399,220,,
전라남도,해남군,30-34세,여자,561,349,,,,,,,,,561,349,,
전라남도,해남군,35-39세,여자,492,335,,,,,,,,,492,335,,
전라남도,해남군,40-44세,남자,1009,590,981,566,,,68,50,,,,,,
전라남도,해남군,40-44세,여자,950,662,879,522,,,40,28,890,548,888,536,,
전라남도,해남군,45-49세,남자,948,544,897,501,,,100,70,,,,,,
전라남도,해남군,45-49세,여자,810,615,728,479,,,58,50,719,489,718,478,,
전라남도,해남군,50-54세,남자,2333,1116,1590,872,2192,646,126,96,,,,,70,34
전라남도,해남군,50-54세,여자,1898,1194,1294,843,1758,693,70,58,1281,866,1256,802,,
전라남도,해남군,55-59세,남자,2448,1162,1186,732,2324,816,109,79,,,,,124,70
전라남도,해남군,55-59세,여자,2139,1279,1067,784,2014,848,77,60,1052,779,1000,678,1,1
전라남도,해남군,60-64세,남자,2722,1639,1807,1213,2482,1070,138,104,,,,,191,109
전라남도,해남군,60-64세,여자,2811,1952,1879,1398,2576,1288,113,95,1868,1389,1768,1146,2,1
전라남도,해남군,65-69세,남자,2067,1297,1035,814,1926,953,109,90,,,,,97,55
전라남도,해남군,65-69세,여자,2299,1467,1158,928,2170,1078,88,67,1126,879,995,663,1,0
전라남도,해남군,70-74세,남자,2015,1342,1361,1005,1838,964,98,74,,,,,82,49
전라남도,해남군,70-74세,여자,2264,1475,1558,1158,2115,1056,98,79,1515,1059,1370,678,,
전라남도,해남군,75-79세,남자,1496,806,743,538,1410,613,55,36,,,,,,
전라남도,해남군,75-79세,여자,2255,1096,1158,806,2164,733,58,28,1105,684,911,311,,
전라남도,해남군,80-84세,남자,1168,604,788,481,1104,418,30,18,,,,,,
전라남도,해남군,80-84세,여자,2144,876,1412,670,2050,522,47,23,1384,562,1211,184,,
전라남도,해남군,85세 이상,남자,536,146,266,103,520,84,7,1,,,,,,
전라남도,해남군,85세 이상,여자,1679,355,800,178,1642,225,26,6,800,175,725,40,,
전라남도,영암군,20-24세,여자,492,181,,,,,,,,,492,181,,
전라남도,영암군,25-29세,여자,305,192,,,,,,,,,305,192,,
전라남도,영암군,30-34세,여자,472,342,,,,,,,,,472,342,,
전라남도,영암군,35-39세,여자,434,332,,,,,,,,,434,332,,
전라남도,영암군,40-44세,남자,1024,607,998,592,,,57,33,,,,,,
전라남도,영암군,40-44세,여자,824,632,721,467,,,30,22,747,505,751,501,,
전라남도,영암군,45-49세,남자,857,566,797,512,,,107,85,,,,,,
전라남도,영암군,45-49세,여자,735,592,625,417,,,54,48,617,434,622,445,,
전라남도,영암군,50-54세,남자,2084,1040,1334,795,1938,625,121,90,,,,,37,17
전라남도,영암군,50-54세,여자,1625,1085,1092,774,1438,586,73,62,1090,752,1075,727,,
전라남도,영암군,55-59세,남자,2135,1015,1009,662,2018,666,103,74,,,,,106,57
전라남도,영암군,55-59세,여자,1644,936,806,555,1529,593,56,42,794,552,756,505,,
전라남도,영암군,60-64세,남자,2019,1104,1301,837,1850,702,120,96,,,,,143,72
전라남도,영암군,60-64세,여자,1828,1209,1205,891,1642,698,61,51,1188,867,1149,763,1,1
전라남도,영암군,65-69세,남자,1361,786,703,509,1277,523,87,69,,,,,63,37
전라남도,영암군,65-69세,여자,1468,827,726,530,1380,539,56,38,711,483,689,411,3,3
전라남도,영암군,70-74세,남자,1159,672,815,539,1076,434,58,40,,,,,38,12
전라남도,영암군,70-74세,여자,1378,745,935,575,1310,434,53,36,931,521,897,413,1,0
전라남도,영암군,75-79세,남자,937,402,406,238,898,280,40,22,,,,,,
전라남도,영암군,75-79세,여자,1442,468,634,317,1392,294,40,30,599,233,587,182,,
전라남도,영암군,80-84세,남자,736,242,470,191,705,144,20,11,,,,,,
전라남도,영암군,80-84세,여자,1430,328,891,245,1378,153,18,9,872,185,860,142,,
전라남도,영암군,85세 이상,남자,414,71,206,45,406,47,3,0,,,,,,
전라남도,영암군,85세 이상,여자,1091,108,518,48,1075,57,13,4,516,35,517,39,,
전라남도,무안군,20-24세,여자,931,306,,,,,,,,,931,306,,
전라남도,무안군,25-29세,여자,652,398,,,,,,,,,652,398,,
전라남도,무안군,30-34세,여자,1038,721,,,,,,,,,1038,721,,
전라남도,무안군,35-39세,여자,1016,738,,,,,,,,,1016,738,,
전라남도,무안군,40-44세,남자,1943,1286,1897,1242,,,128,105,,,,,,
